ts_code,name,category,item,status,evidence,gap
600377.SH,宁沪高速,流动性,通胀,当期恶化，持续性待确认,全国CPI 202608同比0.8%；PPI同比3.8%，较前月3.5%扩大,单月扩大尚不足以确认货币收紧；需继续观察PPI持续性和公司分部成本传导
600377.SH,宁沪高速,流动性,政策利率与债券收益率,有利,最近可得LPR（20260720）1年/5年为3.00%/3.50%，本年未上调,10年国债收益率接口无权限，未纳入
600377.SH,宁沪高速,流动性,信用与融资条件,证据不足,202607 M2同比7.7%，单一货币总量不能证明企业信用利差和再融资条件,缺信用利差、债券发行与银行授信
600377.SH,宁沪高速,流动性,高投资项目对低成本资金的依赖,当期恶化，持续性待确认,资本开支超过CFO且融资债务较年末增加,需验证项目回报是否覆盖正常资金成本
600377.SH,宁沪高速,流动性,监管与产业政策,证据不足,本批未逐行业核验2026-09-09前后的监管和产业政策变化,单股决策前补行业政策
600377.SH,宁沪高速,流动性,ETF申赎,有利,515450份额近20个可得交易日变化1.7%，未见明显赎回,单只ETF不能代表全市场被动资金
600377.SH,宁沪高速,流动性,基金仓位,证据不足,当日PCF确认成分身份，但未取得全市场基金仓位和集中度变化,补基金季报与主动基金持仓
600377.SH,宁沪高速,流动性,主线增量资金,证据不足,个股20日资金分档净额0.06亿元，与ETF份额信号未形成明确同向结论,补机构、产业资本和主动基金证据
600377.SH,宁沪高速,流动性,融资余额增速,有利,融资余额约40日变化-16.1%，未见快速杠杆扩张,不代表无其他杠杆
600377.SH,宁沪高速,流动性,新增融资集中度,证据不足,仅取得个股融资余额，未取得同指数和行业新增融资分布,补横截面融资集中度
600377.SH,宁沪高速,流动性,股价对杠杆资金的依赖,证据不足,融资与价格未形成足以识别边际定价者的证据,需融资变动后的价格响应和多类买盘
600377.SH,宁沪高速,流动性,龙头表现,证据不足,个股20日回报3.3%，但未完成行业龙头身份和同业相对强弱核验,补行业横截面
600377.SH,宁沪高速,流动性,市场广度,当期恶化，持续性待确认,2026-09-09全A上涨家数占比32.3%，下跌3642家，单日广度偏弱,需5—20日持续窗口确认
600377.SH,宁沪高速,流动性,获利资金与回调承接,有利,20日资金分档净额0.06亿元、股价回报3.3%,资金分档不等于真实主体
600377.SH,宁沪高速,预期,价格隐含的增长年限,有利,现价未高于批量公允价值上限,不代表具备安全边际
600377.SH,宁沪高速,预期,产业进度与远期预期的距离,证据不足,50家公司均有成熟业务，但本批未逐项读取产业报告和第二增长曲线里程碑,高估值标的需单独补产业进度
600377.SH,宁沪高速,预期,新信息对盈利预测的推动,证据不足,未取得逐股一致预期修订与公告事件研究,补券商一致预期和公告后修订
600377.SH,宁沪高速,预期,同类利好的边际反应,证据不足,未建立逐股同类事件样本,补事件日与后续5/20日反应
600377.SH,宁沪高速,预期,财报披露节点,证据不足,2026H1扣非同比缺失,补法定半年报
600377.SH,宁沪高速,预期,订单、收入与利润的一致性,证据不足,2026H1收入同比-1.2%、扣非同比未获取到，但订单口径未取得,补订单、合同负债和交付
600377.SH,宁沪高速,预期,利润与现金流的一致性,不利信号出现,利润为正但FCF代理连续两个H1为负，本期-5.44亿元,补营运资金和资本开支归因
600377.SH,宁沪高速,预期,真实应用与产品验证,有利,入选公司均已有多年法定财务报表和持续收入，核心业务不是未商业化概念,第二增长曲线仍需单独核验
600377.SH,宁沪高速,预期,实际业绩与价格隐含预期,有利,现价未超过批量公允价值上限,仍需单股产业与一致预期交叉验证
600350.SH,山东高速,基本面,资本开支规模,有利,2026H1 CFO35.53亿元覆盖资本开支17.33亿元,仍需验证在建项目回报
600350.SH,山东高速,基本面,经营现金流,有利,2026H1 CFO35.53亿元，同比-1.2%,继续与利润转化交叉核验
600350.SH,山东高速,基本面,自由现金流,有利,2026H1 FCF代理18.20亿元,代理未调整租赁和非现金投资
600350.SH,山东高速,基本面,投资资金来源,有利,经营现金流可覆盖本期资本开支,未逐项目核验用途
600350.SH,山东高速,基本面,融资停止后的可持续性,证据不足,现金缓冲与现金流信号分化,补受限资金、授信和债务期限
600350.SH,山东高速,基本面,原材料与中间品成本,有利,2026H1毛利率同比变化-0.96个百分点，未见明显成本吞噬,仍缺分部采购价格
600350.SH,山东高速,基本面,定价权与成本转嫁,证据不足,毛利率变化不足以识别价格与成本转嫁机制,补产品价格和单位成本
600350.SH,山东高速,基本面,营收向利润的转化,不利信号出现,2026H1收入同比2.1%但扣非同比-5.7%，出现增收不增利,H2验证利润率是否修复
600350.SH,山东高速,基本面,利润向自由现金流的转化,有利,2026H1归母15.78亿元、FCF代理18.20亿元,FCF代理口径仍有限制
600350.SH,山东高速,流动性,通胀,当期恶化，持续性待确认,全国CPI 202608同比0.8%；PPI同比3.8%，较前月3.5%扩大,单月扩大尚不足以确认货币收紧；需继续观察PPI持续性和公司分部成本传导
600350.SH,山东高速,流动性,政策利率与债券收益率,有利,最近可得LPR（20260720）1年/5年为3.00%/3.50%，本年未上调,10年国债收益率接口无权限，未纳入
600350.SH,山东高速,流动性,信用与融资条件,证据不足,202607 M2同比7.7%，单一货币总量不能证明企业信用利差和再融资条件,缺信用利差、债券发行与银行授信
600350.SH,山东高速,流动性,高投资项目对低成本资金的依赖,有利,未同时出现资本开支超过CFO与融资债务明显增加,未逐项目测算ROIC
600350.SH,山东高速,流动性,监管与产业政策,证据不足,本批未逐行业核验2026-09-09前后的监管和产业政策变化,单股决策前补行业政策
600350.SH,山东高速,流动性,ETF申赎,有利,515450份额近20个可得交易日变化1.7%，未见明显赎回,单只ETF不能代表全市场被动资金
600350.SH,山东高速,流动性,基金仓位,证据不足,当日PCF确认成分身份，但未取得全市场基金仓位和集中度变化,补基金季报与主动基金持仓
600350.SH,山东高速,流动性,主线增量资金,证据不足,个股20日资金分档净额-0.09亿元，与ETF份额信号未形成明确同向结论,补机构、产业资本和主动基金证据
600350.SH,山东高速,流动性,融资余额增速,不利信号出现,融资余额约40日增长147.4%且现价高于公允价值上限,验证杠杆是否继续成为边际买盘
600350.SH,山东高速,流动性,新增融资集中度,证据不足,仅取得个股融资余额，未取得同指数和行业新增融资分布,补横截面融资集中度
600350.SH,山东高速,流动性,股价对杠杆资金的依赖,证据不足,融资与价格未形成足以识别边际定价者的证据,需融资变动后的价格响应和多类买盘
600350.SH,山东高速,流动性,龙头表现,证据不足,个股20日回报-8.4%，但未完成行业龙头身份和同业相对强弱核验,补行业横截面
600350.SH,山东高速,流动性,市场广度,当期恶化，持续性待确认,2026-09-09全A上涨家数占比32.3%，下跌3642家，单日广度偏弱,需5—20日持续窗口确认
600350.SH,山东高速,流动性,获利资金与回调承接,当期恶化，持续性待确认,20日资金分档净额-0.09亿元、股价回报-8.4%,需反弹窗口验证承接是否持续不足
600350.SH,山东高速,预期,价格隐含的增长年限,当期恶化，持续性待确认,现价高于公允价值上限19.4%,单股深研需拆解隐含增长年限
600350.SH,山东高速,预期,产业进度与远期预期的距离,证据不足,50家公司均有成熟业务，但本批未逐项读取产业报告和第二增长曲线里程碑,高估值标的需单独补产业进度
600350.SH,山东高速,预期,新信息对盈利预测的推动,证据不足,未取得逐股一致预期修订与公告事件研究,补券商一致预期和公告后修订
600350.SH,山东高速,预期,同类利好的边际反应,证据不足,未建立逐股同类事件样本,补事件日与后续5/20日反应
600350.SH,山东高速,预期,财报披露节点,当期恶化，持续性待确认,2026H1扣非同比-5.7%、CFO同比-1.2%,Q3验证持续性
600350.SH,山东高速,预期,订单、收入与利润的一致性,证据不足,2026H1收入同比2.1%、扣非同比-5.7%，但订单口径未取得,补订单、合同负债和交付
600350.SH,山东高速,预期,利润与现金流的一致性,有利,2026H1归母15.78亿元、FCF代理18.20亿元,代理口径有限
600350.SH,山东高速,预期,真实应用与产品验证,有利,入选公司均已有多年法定财务报表和持续收入，核心业务不是未商业化概念,第二增长曲线仍需单独核验
600350.SH,山东高速,预期,实际业绩与价格隐含预期,不利信号出现,现价高于上限且2026H1扣非同比-5.7%,需新增利润/ROE兑现支撑
600177.SH,雅戈尔,基本面,资本开支规模,有利,2026H1 CFO5.99亿元覆盖资本开支1.36亿元,仍需验证在建项目回报
600177.SH,雅戈尔,基本面,经营现金流,有利,2026H1 CFO5.99亿元，同比0.9%,继续与利润转化交叉核验
600177.SH,雅戈尔,基本面,自由现金流,有利,2026H1 FCF代理4.63亿元,代理未调整租赁和非现金投资
600177.SH,雅戈尔,基本面,投资资金来源,有利,经营现金流可覆盖本期资本开支,未逐项目核验用途
600177.SH,雅戈尔,基本面,融资停止后的可持续性,证据不足,现金缓冲与现金流信号分化,补受限资金、授信和债务期限
600177.SH,雅戈尔,基本面,原材料与中间品成本,有利,2026H1毛利率同比变化+0.46个百分点，未见明显成本吞噬,仍缺分部采购价格
600177.SH,雅戈尔,基本面,定价权与成本转嫁,证据不足,毛利率变化不足以识别价格与成本转嫁机制,补产品价格和单位成本
600177.SH,雅戈尔,基本面,营收向利润的转化,证据不足,缺收入或扣非利润同比,补2025H1与2026H1同口径数据
600177.SH,雅戈尔,基本面,利润向自由现金流的转化,有利,2026H1归母21.23亿元、FCF代理4.63亿元,FCF代理口径仍有限制
600177.SH,雅戈尔,流动性,通胀,当期恶化，持续性待确认,全国CPI 202608同比0.8%；PPI同比3.8%，较前月3.5%扩大,单月扩大尚不足以确认货币收紧；需继续观察PPI持续性和公司分部成本传导
600177.SH,雅戈尔,流动性,政策利率与债券收益率,有利,最近可得LPR（20260720）1年/5年为3.00%/3.50%，本年未上调,10年国债收益率接口无权限，未纳入
600177.SH,雅戈尔,流动性,信用与融资条件,证据不足,202607 M2同比7.7%，单一货币总量不能证明企业信用利差和再融资条件,缺信用利差、债券发行与银行授信
600177.SH,雅戈尔,流动性,高投资项目对低成本资金的依赖,有利,未同时出现资本开支超过CFO与融资债务明显增加,未逐项目测算ROIC
600177.SH,雅戈尔,流动性,监管与产业政策,证据不足,本批未逐行业核验2026-09-09前后的监管和产业政策变化,单股决策前补行业政策
600177.SH,雅戈尔,流动性,ETF申赎,有利,515450份额近20个可得交易日变化1.7%，未见明显赎回,单只ETF不能代表全市场被动资金
600177.SH,雅戈尔,流动性,基金仓位,证据不足,当日PCF确认成分身份，但未取得全市场基金仓位和集中度变化,补基金季报与主动基金持仓
